url,n_bedrooms,n_bathrooms,total_area,living_area,floor,price,monthly_syndicate_price,city,neighborhood,type,year,month,source,bool_elevator,bool_balcony,bool_heating,bool_air_conditioning,bool_concierge,bool_equipped_kitchen,bool_furniture,bool_parking,bool_security,bool_terrace
https://www.avito.ma/fr/berrechid/appartements/شقق_للبيع_في_مدينة_برشيد__55607327.htm,2,1,60,60,1,380000,50,Berrechid,Toute la ville,apartment,2024,11,avito,1,1,0,0,1,1,0,0,0,0
https://www.avito.ma/fr/mers_sultan/appartements/Appartement_à_vendre_109_m²_à_bv_hassan_2__55774704.htm,2,2,116,109,2,1200000,,Casablanca,Mers Sultan,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_salam/appartements/appartement_à_vendre__55718173.htm,2,1,57,57,4,500000,,Agadir,Hay Salam,apartment,2024,11,avito,0,0,1,1,1,1,1,1,1,0
https://www.avito.ma/fr/oasis/appartements/Appartement_76_m²_bien_ensoleillé_avec_terrasse_54419380.htm,2,2,76,71,3,17500,500,Casablanca,Oasis,apartment,2024,11,avito,1,1,0,0,1,1,0,1,0,1
https://www.avito.ma/fr/maârif_extension/appartements/Appartement_dernier_étage_sans_vis_à_vis__55704308.htm,3,2,148,142,5,3700000,,Casablanca,Maârif Extension,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/quartier_des_hôpitaux/appartements/Appartement_à_vendre_281_m²_à_Casablanca_53301329.htm,4,3,349,281,5,3650000,300,Casablanca,Quartier des Hôpitaux,apartment,2024,11,avito,1,1,0,1,1,1,0,1,0,1
https://www.avito.ma/fr/maarif/appartements/Appartement_à_vendre_202_m²_à_Casablanca_55362270.htm,4,3,202,202,6,2900000,300,Casablanca,Maarif,apartment,2024,11,avito,1,1,0,1,1,0,0,0,0,1
https://www.avito.ma/fr/triangle_d'or/appartements/Sublime_appartement__à_vendre_sur_triangle_d_or_55774694.htm,3,1,,186,5,3200000,,Casablanca,Triangle d'Or,apartment,2024,11,avito,0,0,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/guéliz/appartements/JOLI_DUPLEX_A_GUELIZ__55762425.htm,3,2,108,108,0,1350000,,Marrakech,Guéliz,duplex/triplex,2024,11,avito,0,0,0,1,1,1,0,1,1,0
https://www.avito.ma/fr/guéliz/appartements/Appartement_à_vendre_86_m²_à_GUELIZ_Marrakech_55752187.htm,1,1,86,73,2,1100000,300,Marrakech,Guéliz,apartment,2024,11,avito,1,1,0,1,1,1,0,1,1,0
https://www.avito.ma/fr/mehdia/appartements/Appartement_à_vendre_41_m²_à_Mehdia_55751065.htm,1,1,41,41,2,,,Mehdia,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/mehdia/appartements/Appartement_à_vendre_86_m²_à_Mehdia_55751104.htm,2,2,,86,3,,,Mehdia,Toute la ville,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/mehdia/appartements/Appartement_à_vendre_98_m²_à_Mehdia_55751123.htm,2,2,,98,3,,,Mehdia,Toute la ville,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/el_bassatine/appartements/Appartement_à_vendre_à_Meknès_55774737.htm,3,3,,100,1,,,Meknès,El Bassatine,apartment,2024,11,avito,1,0,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/cherkaoui___marzouka/appartements/Appartement_à_vendre_68_m²_à_Salé_52920721.htm,2,1,68,68,0,639200,150,Salé,Cherkaoui - Marzouka,apartment,2024,11,avito,0,0,0,1,1,1,0,1,1,0
https://www.avito.ma/fr/mehdia/appartements/Appartement_à_vendre_75_m²_à_Mehdia_55751042.htm,2,1,75,75,3,,,Mehdia,Toute la ville,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/guéliz/appartements/Appartement_neuf_piscine_rooftop_Marrakech__55774684.htm,1,1,47,47,4,807300,400,Marrakech,Guéliz,apartment,2024,11,avito,1,1,0,1,1,1,0,0,1,0
https://www.avito.ma/fr/mediouna/appartements/appartement_à_vendre_a_Mediouna_55743101.htm,2,1,,70,2,270000,,Mediouna,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/anfa/appartements/Très_bel_Apt_132m²_Sécurisé_Mosquée_Badr_Terrasse_55556989.htm,2,2,132,132,1,1555000,,Casablanca,Anfa,apartment,2024,11,avito,1,1,0,0,0,0,0,1,1,1
https://www.avito.ma/fr/racine/appartements/Superbe_appartement_58m2_Quartier_Racine_55686625.htm,1,1,58,58,2,1400000,,Casablanca,Racine,apartment,2024,11,avito,1,0,1,1,0,1,0,1,1,0
https://www.avito.ma/fr/casablanca_finance_city/appartements/Très_bel_apt_Très_sécurisé_bd_Ghandi_190M_Terrasse_55666609.htm,3,2,190,190,1,2800000,,Casablanca,Casablanca Finance City,apartment,2024,11,avito,1,0,0,0,1,0,0,1,1,1
https://www.avito.ma/fr/hay_massira/appartements/Appartement_à_vendre_86_m²_à_Agadir_55656417.htm,2,2,86,86,1,,,Agadir,Hay Massira,apartment,2024,11,avito,1,0,0,0,0,1,0,1,1,1
https://www.avito.ma/fr/hay_riad/appartements/Vente_appartement_Prestigia_Rabat_52745307.htm,3,2,,116,4,2800000,,Rabat,Hay Riad,apartment,2024,11,avito,1,1,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/seyad/appartements/Appartement_à_vendre_90_m²_à_Kénitra_55033367.htm,2,2,90,76,1,620000,,Kénitra,Seyad,apartment,2024,11,avito,0,0,0,1,0,1,0,0,0,1
https://www.avito.ma/fr/mimosas/appartements/Studio_à_vendre_à_rock_island_à_ne_pas_rater_55750914.htm,1,1,57,57,0,930000,500,Mohammedia,Mimosas,studio,2024,11,avito,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/belvédère/appartements/appartement_propre_sans_vis_à_vis__53830113.htm,2,2,93,91,3,920000,200,Casablanca,Belvédère,apartment,2024,11,avito,1,0,0,1,1,1,0,1,1,0
https://www.avito.ma/fr/saidia/appartements/Appartement_a_3_minutes_à_pied_de_la_plage_avendr__38888719.htm,2,1,,,,,,Saidia,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_à_vendre_80_m²_à_TAMRAGHT_55762334.htm,2,1,136,80,4,2360000,,Agadir,Autre secteur,apartment,2024,11,avito,1,0,0,1,1,1,1,1,1,1
https://www.avito.ma/fr/hay_izdihar/appartements/Appartement_à_vendre_72_m²_à_Marrakech_55774696.htm,2,2,72,72,3,900000,,Marrakech,Hay Izdihar,apartment,2024,11,avito,1,1,1,0,1,0,0,0,0,1
https://www.avito.ma/fr/dar_bouazza/appartements/Très_bel_appartement_ds_une_résidence_fermée__53115147.htm,3,3,178,155,2,2100000,500,Dar Bouazza,Toute la ville,apartment,2024,11,avito,1,1,0,1,0,1,0,1,1,0
https://www.avito.ma/fr/martil/appartements/شقق_عصرية_بجودة_عالية_74_متر_58_مليون_التصريح_كلي__52926668.htm,3,1,74,74,1,580000,,Martil,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_à_vendre_140_m²_à_Casablanca_54490284.htm,4,2,160,140,1,1050000,200,Casablanca,Ain Sebaa,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_dakhla/appartements/appartement_à_vendre__55567859.htm,2,2,87,87,3,920000,,Agadir,Hay Dakhla,apartment,2024,11,avito,0,0,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/el_houda/appartements/appartement__55550436.htm,3,2,114,114,1,1368000,,Agadir,El Houda,apartment,2024,11,avito,1,0,0,0,1,1,0,1,0,0
https://www.avito.ma/fr/salé/appartements/Appartement_108_m²_à_Salé_55338756.htm,3,1,108,108,2,,,Salé,Toute la ville,apartment,2024,11,avito,1,1,0,1,1,1,0,1,0,0
https://www.avito.ma/fr/autre_secteur/appartements/App_avec_garage_102_m²_à_Marrakech_2_faç_55040221.htm,3,2,102,102,0,830000,,Marrakech,Autre secteur,apartment,2024,11,avito,0,0,0,1,0,1,0,0,0,1
https://www.avito.ma/fr/corniche/appartements/Hay_AL_Manar__Chou9a_108m2_chouka__55491704.htm,3,2,110,108,1,595000,,El Jadida,Corniche,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_à_vendre_85m²_et_120m²_à_Temara_55682250.htm,3,2,85,85,1,900000,,Temara,Autre secteur,apartment,2024,11,avito,0,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/belvédère/appartements/Appartement_97_m²_à_Belvedere_53949189.htm,2,2,97,97,1,1100000,200,Casablanca,Belvédère,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/maarif/appartements/Appartement_face_complexe_Med_5_55646713.htm,2,2,100,100,,1480000,,Casablanca,Maarif,apartment,2024,11,avito,1,1,1,1,1,1,0,0,1,0
https://www.avito.ma/fr/2_mars/appartements/Appart_112m_Finition_Moderne_Résidence_Sécurisé__55523044.htm,2,2,112,112,2,1450000,,Casablanca,2 Mars,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,0
https://www.avito.ma/fr/les_princesses/appartements/Apt_Haut_standing_sécurisé_bd_Ghandi_190m_Terrasse_55666440.htm,3,2,190,190,1,2800000,,Casablanca,Les Princesses,apartment,2024,11,avito,1,0,0,0,1,0,0,1,1,1
https://www.avito.ma/fr/franceville/appartements/Appartement_à_vendre_84_m²_à_Casablanca_55021228.htm,2,2,84,84,2,1478000,,Casablanca,Franceville,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/skikina/appartements/Appartement_à_vendre_106_m²_à_Temara_55316081.htm,3,2,106,106,1,970000,50,Temara,Skikina,apartment,2024,11,avito,0,1,0,0,0,1,0,1,0,1
https://www.avito.ma/fr/martil/appartements/شقة_مفروشة_للبيع_55735504.htm,2,1,56,56,3,400000,100,Martil,Toute la ville,apartment,2024,11,avito,0,0,0,0,1,1,1,1,1,0
https://www.avito.ma/fr/bachkou/appartements/CMN_MA_1342___Appartement_à_vendre_à_Bachkou_54603815.htm,2,1,105,105,5,1390000,200,Casablanca,Bachkou,apartment,2024,11,avito,1,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/guéliz/appartements/Studio_En_5ème_Étage_En_plein_gueliz_55770292.htm,1,1,55,55,5,1375000,,Marrakech,Guéliz,studio,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_hassani/appartements/Apt_Propre__Rez_de_chaussée_سفلية__Café_Twin_Azhar_54885835.htm,2,1,54,54,0,340000,,Casablanca,Hay Hassani,apartment,2024,11,avito,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_à_vendre_75_m²_à_Marrakech_55643174.htm,2,1,75,75,1,720000,,Marrakech,Autre secteur,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_à_vendre_85_m²_à_ola_blanca__55763857.htm,2,1,,85,0,1000000,,Sidi Rahal,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bouskoura_centre/appartements/appartement_de_luxe_55658497.htm,4,2,128,108,1,1250000,300,Bouskoura,Bouskoura centre,apartment,2024,11,avito,1,1,0,0,1,1,1,1,1,1
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_2CH_à_DCHEIRA_FADISSA_55762220.htm,2,1,,64,2,575000,,Agadir,Autre secteur,apartment,2024,11,avito,0,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/saidia/appartements/Appartement_de_120_m2_à_Saidia_vue_sur_mer_34864803.htm,2,2,120,120,1,,,Saidia,Toute la ville,apartment,2024,11,avito,0,1,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/anfa/appartements/Appartement_à_vendre_128_m²_à_Casablanca_55679737.htm,3,2,139,128,2,2970000,,Casablanca,Anfa,apartment,2024,11,avito,1,1,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/martil/appartements/appartement_du_lux__54265518.htm,2,2,63,63,1,540000,,Martil,Toute la ville,apartment,2024,11,avito,0,1,1,0,0,1,1,0,1,1
https://www.avito.ma/fr/malabata/appartements/Appartement_haut_standing_à_vendre_malabata_Tanger_55720747.htm,2,2,,75,4,1900000,,Tanger,Malabata,apartment,2024,11,avito,1,1,1,1,1,1,1,1,1,0
https://www.avito.ma/fr/berrechid/appartements/شقق_للبيع_وسط_مدينة_برشيد__55162422.htm,2,1,80,80,1,470000,100,Berrechid,Toute la ville,apartment,2024,11,avito,1,1,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/bourgogne/appartements/Appartement_à_vendre_116_m²_à_Casablanca_55443110.htm,3,2,,116,4,,,Casablanca,Bourgogne,apartment,2024,11,avito,1,1,1,0,1,1,0,1,0,0
https://www.avito.ma/fr/mehdia/appartements/Appartement_à_vendre_76_m²_à_Mehdia_55751103.htm,2,2,,76,3,,,Mehdia,Toute la ville,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_épuisé__55121241.htm,2,2,89,89,2,,,Marrakech,Autre secteur,apartment,2024,11,avito,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_de_luxe_de_52m_à_ain_sebaa_53488826.htm,2,1,52,52,3,620000,150,Casablanca,Ain Sebaa,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/saidia/appartements/شقة_6_دقائق_للبحر_للبيع_بالسعيدية__31977978.htm,2,1,,60,0,,,Saidia,Toute la ville,apartment,2024,11,avito,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/martil/appartements/Appartement_titré_proche_de_la_plage_à_Martil__55403559.htm,2,1,76,70,1,510000,1,Martil,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/californie/appartements/Grand_Appart__212_m²_à_Californie__55699077.htm,3,2,212,212,1,2100000,,Casablanca,Californie,apartment,2024,11,avito,1,0,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/berrechid/appartements/شقق_للبيع_في_مدينة_برشيد__55618787.htm,2,2,75,,3,560000,100,Berrechid,Toute la ville,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,0
https://www.avito.ma/fr/deroua/appartements/Appartement_à_vendre_103_m²_à_Deroua_55341554.htm,2,2,103,103,1,830000,,Deroua,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_à_vendre_118_m²_à_Salé_53227964.htm,3,2,118,118,2,1225000,,Rabat,Autre secteur,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/souissi/appartements/MAGNIFIQUE_APPARTEMENT_AVEC_TERRASSE_55672451.htm,3,2,,176,0,4500000,,Rabat,Souissi,apartment,2024,11,avito,1,1,0,1,0,1,0,1,1,1
https://www.avito.ma/fr/al_qods/appartements/appt_à_vendre__55766514.htm,3,1,111,111,2,,,Mohammedia,Al Qods,apartment,2024,11,avito,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/aïn_borja/appartements/Appartement_à_vendre_72_m²_à_Casablanca_50029580.htm,2,2,81,72,4,750000,200,Casablanca,Aïn Borja,apartment,2024,11,avito,1,0,0,0,1,0,0,1,1,1
https://www.avito.ma/fr/autre_secteur/appartements/Immeuble_clôturé_à_Bouznika_55444803.htm,2,1,,70,3,6000,,Bouznika,Autre secteur,apartment,2024,11,avito,1,1,1,0,1,0,0,0,1,1
https://www.avito.ma/fr/wifak/appartements/Appartement_à_vendre_43_m²_à_Temara_55716248.htm,1,1,43,43,1,495000,100,Temara,Wifak,apartment,2024,11,avito,0,1,0,0,1,1,0,1,1,0
https://www.avito.ma/fr/deroua/appartements/Appartement_72m_a_deroua_a_vendre_55704554.htm,2,1,76,72,2,520000,,Deroua,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/agdal/appartements/Appartements_de_luxe_à_Bouremana_48808599.htm,3,,120,120,2,,,Fès,Agdal,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/salé/appartements/Appartement_à_vendre_à_Salé_55263022.htm,2,2,86,81,2,820000,200,Salé,Toute la ville,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_refait_à_neuf_moderne_vendu_meublé__55774739.htm,2,1,96,85,4,1450000,400,Marrakech,Route de Casablanca,apartment,2024,11,avito,1,1,1,1,0,1,1,1,1,1
https://www.avito.ma/fr/sidi_moussa/appartements/Appartement_à_vendre_55774741.htm,3,1,92,92,3,800000,150,El Jadida,Sidi Moussa,apartment,2024,11,avito,1,0,0,0,1,1,0,1,1,0
https://www.avito.ma/fr/asilah/appartements/asilah_beralmar_a_vendre_appartement__54173550.htm,1,1,66,66,0,870000,,Asilah,Toute la ville,apartment,2024,11,avito,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/palmier/appartements/CMN_MA_1757___Appartement_à_vendre_à_Palmier_55655491.htm,2,1,98,98,4,1500000,,Casablanca,Palmier,apartment,2024,11,avito,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_charaf/appartements/شقة_مفروشة_3_غرف_صالون_للبيع_بحي_الشرف_قرب_مرجان__55530252.htm,3,2,97,97,2,1000000,,Marrakech,Hay Charaf,apartment,2024,11,avito,1,1,1,1,1,1,1,0,1,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_à_vendre__3_chambres_Salon_à_Casa_55246502.htm,3,2,109,109,2,,,Casablanca,Ain Sebaa,duplex/triplex,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/autre_secteur/appartements/شقة_للبيع__55774799.htm,2,1,,,1,330000,,Meknès,Autre secteur,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/2_mars/appartements/Studio_à_vendre_61_m²_à_2_mars_55707469.htm,1,1,59,61,1,780000,,Casablanca,2 Mars,studio,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_riad/appartements/Appartement_à_vendre_198_m²_à_Rabat_55774800.htm,3,3,,198,1,4000000,,Rabat,Hay Riad,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_à_vendre_à_Casablanca__55331719.htm,2,2,42,35,1,402500,,Casablanca,Ain Sebaa,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_à_vendre_76_m²_à_Casablanca_51190413.htm,2,2,76,76,1,749000,,الدار البيضاء,Sidi Maarouf,apartment,2024,11,avito,0,1,0,1,1,1,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_à_vendre_116_m²_à_Casablanca_51851919.htm,3,2,116,116,1,,,Casablanca,Ain Sebaa,apartment,2024,11,avito,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/les_princesses/appartements/CMN_MA_1678___Appartement_à_vendre_à_Les_princesses_55498854.htm,2,2,113,113,0,1550000,,Casablanca,Les Princesses,apartment,2024,11,avito,1,1,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/bir_rami_est/appartements/bel_appartement_à_vendre__55070977.htm,2,1,81,81,1,695000,150,Kénitra,Bir Rami Est,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,0
https://www.avito.ma/fr/maarif/appartements/Appartement_94m²_RDC_impasse_à_Maârif_extension_55476130.htm,3,1,94,94,1,1030000,200,Casablanca,Maarif,apartment,2024,11,avito,0,0,0,0,0,0,0,1,1,0
https://www.avito.ma/fr/quartier_des_hôpitaux/appartements/Studio_neuf_60m²_au_Boulevard_Anoual__54987776.htm,2,2,46,46,1,1110000,,Casablanca,Quartier des Hôpitaux,studio,2024,11,avito,1,0,0,1,1,1,0,1,1,0
https://www.avito.ma/fr/hay_riad/appartements/vente_apartement_55774814.htm,3,2,,135,2,2750000,,Rabat,Hay Riad,apartment,2024,11,avito,1,1,0,1,1,0,0,1,1,0
https://www.avito.ma/fr/sidi_maarouf/appartements/Appartement_à_vendre_76_m²_à_Casablanca_50341498.htm,2,2,76,76,1,749000,1,Casablanca,Sidi Maarouf,apartment,2024,11,avito,0,1,0,0,1,1,0,0,1,0
https://www.avito.ma/fr/route_de_sefrou/appartements/Appartement_à_vendre_181_m²_à_Fès_55447687.htm,3,2,180,145,1,925000,47,Fès,Route de Sefrou,apartment,2024,11,avito,0,1,0,1,0,1,0,0,0,1
https://www.avito.ma/fr/hay_riad/appartements/Appartement_à_vendre_120_m²_à_Rabat_55774865.htm,3,2,,120,2,,200,Rabat,Hay Riad,apartment,2024,11,avito,1,1,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/wifak/appartements/Bel_appartement_de_80m2_sur_El_Wifak_Temara_55033187.htm,2,1,80,80,3,720000,,Temara,Wifak,apartment,2024,11,avito,0,1,0,0,0,0,0,1,1,0
https://www.avito.ma/fr/bourgogne/appartements/Grand_Appartement_4Chs_579_m²_à_Bourgogne_55762606.htm,4,3,310,579,5,3800000,,Casablanca,Bourgogne,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/route_d'ourika/appartements/Appartement_à_vendre_100_m²_à_Marrakech_55735388.htm,2,1,,100,1,1300000,500,Marrakech,Route d'Ourika,apartment,2024,11,avito,0,0,0,1,1,0,0,1,1,1
https://www.avito.ma/fr/wafa/appartements/Appartement_à_vendre_74_m²_à_WAFA_Mohammedia_55181658.htm,2,2,74,74,2,690000,50,Mohammedia,Wafa,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/palmeraie/appartements/Duplex_à_vendre_221m_à_la_palmeraie__55602015.htm,3,2,221,1,1,2400000,,Marrakech,Palmeraie,duplex/triplex,2024,11,avito,0,0,0,0,1,1,0,1,1,1
https://www.avito.ma/fr/haut_founty/appartements/Appartement_à_vendre_82_m²_à_Agadir_55689195.htm,2,2,,82,3,1400000,,Agadir,Haut-Founty,apartment,2024,11,avito,1,1,0,0,0,0,0,1,0,0
https://www.avito.ma/fr/quartier_des_hôpitaux/appartements/a_vendre_app_meublé___quartier_des_hôpitaux__55774928.htm,2,1,72,60,2,1300000,,Casablanca,Quartier des Hôpitaux,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/martil/appartements/شقق_بجودة_خيالية_للبيع_بمرتيل_55357250.htm,2,2,63,63,3,560000,,Martil,Toute la ville,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/semlalia/appartements/Appartement_à_vendre_132_m²_à_Marrakech_55088160.htm,3,2,132,132,5,1850000,,Marrakech,Semlalia,apartment,2024,11,avito,1,0,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/oulfa/appartements/__Appartement___à_vendre_121_m²_à_HADJ_FATAH_Oulfa_55675806.htm,3,2,121,121,1,1200000,,Casablanca,Oulfa,apartment,2024,11,avito,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/ain_atig/appartements/vente_appartement__55724718.htm,2,1,61,61,2,,,Temara,Ain Atig,apartment,2024,11,avito,0,1,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/les_princesses/appartements/appartement_neuf___Vente_les_princesses_75_m2_49652868.htm,2,1,75,75,2,1280000,,Casablanca,Les Princesses,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,0
https://www.avito.ma/fr/guéliz/appartements/Appartement_à_vendre_85m²_à_Marrakech_54855511.htm,2,1,85,85,2,1600000,,Marrakech,Guéliz,apartment,2024,11,avito,1,0,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_à_vendre_3chambre_salon_à_Agadir_55434425.htm,3,2,93,89,1,970000,20,Agadir,Hay Mohammadi,apartment,2024,11,avito,0,1,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_à_vendre_131_m²_à_Marrakech_54926500.htm,3,2,131,131,5,1900000,,Marrakech,Route de Casablanca,apartment,2024,11,avito,1,0,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/bir_rami/appartements/Appartement_118_m²_à_Kénitra_53304370.htm,3,2,118,118,2,1145000,,Kénitra,Bir Rami,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,0
https://www.avito.ma/fr/nouaceur/appartements/Appartement_à_vendre_102_m²_à_Nouaceur_55499152.htm,3,2,102,102,2,877200,,Nouaceur,Toute la ville,apartment,2024,11,avito,1,1,0,0,0,0,0,1,1,0
https://www.avito.ma/fr/hay_salam/appartements/سوبليكس_فاخر_للبيع_55774983.htm,3,3,200,176,0,750000,,Meknès,Hay Salam,duplex/triplex,2024,11,avito,0,0,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/maârif_extension/appartements/Appartement_à_vendre_50_m²_à_Casablanca_55506056.htm,1,1,50,50,3,1100000,200,Casablanca,Maârif Extension,apartment,2024,11,avito,1,1,1,1,0,1,0,1,1,0
https://www.avito.ma/fr/guéliz/appartements/Bel_Appartement_3Chambres_A_La_Vente_Sur_Guéliz_55658171.htm,3,2,,110,4,2500000,1,Marrakech,Guéliz,apartment,2024,11,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/guéliz/appartements/App__centre_66m²__bin_kchali__55115399.htm,2,1,66,66,2,630000,,Marrakech,Guéliz,apartment,2024,11,avito,0,1,0,1,0,1,0,0,0,1
https://www.avito.ma/fr/belvédère/appartements/Appartement_à_vendre_belvédère__55695342.htm,3,2,150,150,4,,300,Casablanca,Belvédère,apartment,2024,11,avito,1,0,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/centre_ville/appartements/Appartement_à_vendre_110_m²_à_Mohammedia_55747589.htm,2,2,120,110,1,1656000,500,Mohammedia,Centre Ville,apartment,2024,11,avito,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/roches_noires/appartements/Appartement__a_vendre_roche_noir_49182684.htm,2,1,106,106,0,800000,200,Casablanca,Roches Noires,apartment,2024,11,avito,1,0,0,0,1,1,0,0,1,1
https://www.avito.ma/fr/triangle_d'or/appartements/DUPLEX_TERRASS_ÉTAGE_ÉLÈVE_AV_A_TRIANGLE_D_OR_238M_54838505.htm,4,3,,238,5,3750000,,Casablanca,Triangle d'Or,apartment,2024,11,avito,1,0,0,0,0,1,0,1,1,1
https://www.avito.ma/fr/m'hamid/appartements/شقة_فاخرة_للبيع_بالمحاميد__مؤهلة_لدعم_سكن___55716965.htm,3,1,,87,1,660000,,Marrakech,M'Hamid,apartment,2024,11,avito,0,1,0,0,0,1,0,0,1,0
https://www.avito.ma/fr/autre_secteur/appartements/Appartement_à_vendre_110_m²_à_Kénitra_55617253.htm,3,2,110,110,1,730000,,Kénitra,Autre secteur,apartment,2024,11,avito,0,1,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/CMN_MA_1717___Appartement_à_vendre_à_Maârif_55581334.htm,1,1,46,46,4,950000,,Casablanca,Maarif,apartment,2024,11,avito,1,1,0,0,0,0,0,0,0,1
