url,n_bedrooms,n_bathrooms,total_area,living_area,floor,price,monthly_syndicate_price,city,neighborhood,type,year,month,source,bool_elevator,bool_balcony,bool_heating,bool_air_conditioning,bool_concierge,bool_equipped_kitchen,bool_furniture,bool_parking,bool_security,bool_terrace
https://www.avito.ma/fr/val_fleuri/appartements/A_vendre_appartement_très_lumineux_a_val_Fleury_55841163.htm,2,2,,127,4,2400000,,Casablanca,Val Fleuri,apartment,2024,12,avito,1,0,0,0,0,0,0,1,0,1
https://www.avito.ma/fr/ville_verte/appartements/Appartement_à_vendre_83_m²_à_Bouskoura_55819874.htm,2,1,,83,4,990400,,Bouskoura,Ville verte,apartment,2024,12,avito,1,0,0,0,0,0,0,1,0,0
https://www.avito.ma/fr/wilaya/appartements/Appartements_neufs_à_Wilaya_50715178.htm,2,2,79,79,1,850000,,Tétouan,Wilaya,apartment,2024,12,avito,1,1,0,0,1,1,0,1,1,0
https://www.avito.ma/fr/ouled_oujih/appartements/شقة_مذهلة_95م²___55836390.htm,3,2,95,95,1,750000,,Kénitra,Ouled Oujih,apartment,2024,12,avito,0,0,0,0,0,1,0,0,0,0
https://www.avito.ma/fr/sidi_moumen/appartements/Appart_à_vendre_56m²_à_Sidi_Moumen_Casablanca__55805284.htm,2,1,56,56,3,380000,,Casablanca,Sidi Moumen,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/appartements/شقة_للبيع_فرح_سلام_الولفة_55862199.htm,2,1,50,50,2,360000,50,Casablanca,Oulfa,apartment,2024,12,avito,0,0,0,0,0,1,0,1,1,0
https://www.avito.ma/fr/casablanca_finance_city/appartements/Magnifique_studio_à_vendre_située_à_CFC_55895088.htm,1,2,,82,8,1950000,,Casablanca,Casablanca Finance City,studio,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/route_de_casablanca/appartements/Nouveau_Projet_Haut_Standing_Sur_Route_Casa______55867752.htm,1,1,,45,1,750000,,Marrakech,Route de Casablanca,apartment,2024,12,avito,1,1,0,1,1,0,0,1,1,1
https://www.avito.ma/fr/ziatene/appartements/شقة_في_الطابق_الرابع_في_بوخالف_55901129.htm,2,,,50,4,275000,,Tanger,Ziatene,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/appartements/شقة_شوكية_80m²__55901130.htm,3,,80,80,1,340000,,Casablanca,Autre secteur,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/appartements/Appartement_à_vendre_à_Maarif_extension_soukrat_55795850.htm,2,1,68,68,2,840000,,Casablanca,Maarif,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/tanja_balia/appartements/Appartement_deux_plixe_en_vente_à_tanja_balia__55771206.htm,2,1,60,60,1,450000,,Tanger,Tanja Balia,duplex/triplex,2024,12,avito,1,0,0,0,1,1,0,0,1,0
https://www.avito.ma/fr/oulfa/appartements/Magnifique_appartement_3_chambres_à_vendre_à_oulfa_54749988.htm,3,2,,86,2,1350000,,Casablanca,Oulfa,apartment,2024,12,avito,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/val_fleuri/appartements/Appartement_à_vendre_143_m²_à_Val_Fleuri_55854387.htm,3,2,143,143,2,2000000,,Urgent,Val Fleuri,apartment,2024,12,avito,1,1,1,1,1,1,0,1,1,1
